age,brand,model,price_usd,rating,sentiment,country,language,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source,Cluster
22,4,16,221.31,4.0,1,0,0,0,4,4,3,3,4,4,3,1
36,4,16,575.69,5.0,2,6,0,1,4,4,4,4,5,3,0,1
18,5,1,419.06,3.0,1,1,3,1,2,3,2,3,4,1,0,0
25,5,1,1007.0,4.0,2,6,0,1,1,3,2,2,2,3,1,1
43,1,12,945.86,4.0,2,0,0,1,4,3,4,3,2,5,4,2
36,3,7,772.44,5.0,2,6,0,0,4,4,4,5,3,7,2,1
18,2,0,340.69,3.0,2,4,2,1,2,3,3,3,2,4,1,1
18,6,5,487.3,3.0,1,7,0,1,2,2,3,2,5,0,4,0
29,6,13,539.75,3.0,2,3,1,1,4,2,1,2,2,9,2,1
23,4,16,311.98,2.0,1,6,0,1,1,4,1,1,2,0,3,0
38,6,13,498.63,1.0,2,1,3,1,1,1,1,1,1,1,4,0
30,6,17,418.55,4.0,2,3,1,1,4,3,4,4,4,4,0,1
49,2,6,646.34,4.0,1,6,0,1,5,4,4,2,4,2,4,1
21,1,10,512.89,3.0,2,4,2,0,1,2,2,3,3,4,4,1
40,2,14,291.32,4.0,2,3,1,1,5,3,3,4,5,4,2,1
23,2,0,532.87,2.0,0,4,2,1,3,1,2,2,1,4,2,0
29,1,11,652.84,4.0,2,4,2,1,4,2,4,5,4,1,1,1
29,0,20,1031.3,4.0,2,5,0,1,4,3,3,2,3,4,0,2
30,5,2,1173.16,5.0,2,6,0,1,5,5,5,3,4,1,1,1
33,2,6,573.68,4.0,2,6,0,0,3,4,2,3,4,4,0,1
34,4,16,537.56,4.0,2,2,0,1,2,2,5,5,3,3,4,1
28,1,12,821.78,4.0,1,5,0,0,1,4,5,3,3,0,4,0
30,4,15,372.35,2.0,1,2,0,1,2,2,2,1,1,2,3,0
34,0,20,1201.71,4.0,2,0,0,1,2,4,2,4,5,4,4,2
18,6,17,261.13,5.0,2,3,1,1,4,3,4,5,5,3,0,1
42,1,12,605.42,4.0,2,5,0,0,4,5,2,3,4,6,4,1
28,0,19,959.07,2.0,0,6,0,1,2,1,1,5,2,0,2,0
18,4,15,247.25,2.0,0,6,0,1,1,1,1,1,1,2,3,0
32,5,1,1067.6538461538462,3.0,2,6,0,0,2,2,2,3,3,10,1,1
47,5,1,1143.51,2.0,2,0,0,1,3,2,1,2,3,5,0,1
23,5,2,909.95,3.0,1,3,1,1,2,2,2,2,4,0,2,0
26,1,10,871.31,4.0,2,1,3,1,3,4,5,2,5,6,3,1
25,4,16,521.36,4.0,1,1,3,0,5,4,4,2,3,1,3,1
26,0,19,954.27,4.0,2,1,3,1,4,4,4,3,4,7,3,2
33,1,12,862.44,2.0,2,2,0,1,1,2,1,2,1,8,4,2
39,0,20,1385.21,4.0,2,3,1,1,5,3,3,5,3,3,0,2
18,5,3,1365.53,1.0,1,4,2,1,1,2,1,1,1,3,0,0
19,5,1,934.7,3.0,2,5,0,1,5,5,5,3,5,4,4,1
18,1,10,944.88,2.0,1,4,2,1,1,2,2,2,2,1,4,0
44,1,10,827.29,2.0,1,1,3,1,3,4,3,3,1,0,1,0
24,4,16,485.56,4.0,2,6,0,1,3,2,2,5,4,6,3,1
37,6,17,398.64,4.0,1,3,1,1,4,3,5,3,4,3,1,1
18,5,3,1252.06,3.0,0,3,1,0,2,4,5,3,3,0,0,0
33,3,8,410.42,3.0,2,2,0,1,1,1,2,1,1,7,3,1
21,3,9,912.18,3.0,0,3,1,1,2,2,4,2,1,2,3,0
33,4,16,418.2,1.0,2,3,1,1,1,1,1,1,1,1,3,0
18,1,10,551.27,1.0,1,5,0,1,1,1,1,1,1,3,4,0
43,3,9,768.19,2.0,1,4,2,1,1,2,1,1,1,2,0,0
33,3,7,540.78,3.0,2,3,1,1,2,2,1,2,3,8,1,1
23,0,19,702.15,1.0,0,1,3,0,1,1,1,1,1,1,3,0
32,6,17,255.86,5.0,2,0,0,1,5,5,3,4,4,3,3,1
22,3,9,472.92,4.0,2,5,0,1,5,3,4,5,4,8,3,1
24,3,7,871.3,4.0,2,1,3,1,5,4,4,5,5,3,0,1
31,6,5,622.62,4.0,2,0,0,0,3,5,4,3,3,3,0,1
20,4,16,511.74,4.0,2,5,0,1,3,4,2,4,3,5,0,1
38,1,10,1006.92,3.0,1,0,0,1,3,2,2,2,2,5,4,2
35,5,1,976.47,2.0,1,1,3,1,1,2,3,2,1,3,4,0
33,6,13,264.3,2.0,1,0,0,1,3,1,1,1,3,0,2,0
32,1,10,860.52,3.0,1,0,0,1,3,2,2,1,1,0,1,0
18,6,5,319.53,2.0,0,7,0,1,1,1,2,2,1,2,4,0
31,2,0,424.46,3.0,2,7,0,1,5,4,5,3,3,12,4,1
18,2,0,395.91,2.0,0,5,0,1,1,2,1,1,1,1,4,0
18,6,17,530.46,2.0,0,2,0,1,2,2,1,2,2,4,4,0
18,0,19,1079.48,2.0,0,0,0,1,1,2,1,3,1,1,1,0
33,4,15,241.75,5.0,2,6,0,1,4,5,5,5,5,2,0,1
18,1,11,972.83,1.0,0,5,0,0,1,1,1,1,1,1,4,0
24,3,7,614.21,3.0,2,3,1,1,2,4,1,1,2,3,4,1
18,5,4,769.35,4.0,2,2,0,1,3,5,2,4,5,3,1,1
42,4,16,230.27,4.0,2,1,3,0,4,3,3,4,2,7,1,1
36,4,16,581.64,5.0,2,6,0,0,5,5,3,2,3,4,4,1
24,6,13,557.24,2.0,1,4,2,1,1,1,2,3,1,2,1,0
25,0,20,1420.63,5.0,2,3,1,0,3,3,3,3,5,2,0,2
29,3,9,654.03,4.0,2,1,3,1,2,2,3,3,4,3,1,1
33,1,11,993.45,3.0,2,2,0,1,1,1,2,2,1,1,1,0
55,1,12,676.46,2.0,1,7,0,1,1,3,1,1,1,3,0,0
32,2,6,565.99,4.0,2,5,0,1,3,3,4,4,4,8,4,1
25,1,12,722.79,2.0,0,5,0,0,1,1,3,1,1,1,3,0
30,5,4,1256.87,5.0,2,0,0,1,4,5,4,5,5,8,1,1
21,1,11,511.58,5.0,2,7,0,0,4,5,4,5,4,5,0,1
33,2,0,634.14,4.0,2,5,0,1,4,4,3,5,5,6,2,1
20,6,5,514.92,1.0,0,0,0,1,1,1,1,1,1,1,3,0
31,2,0,350.24,2.0,0,6,0,1,2,1,2,1,1,4,0,0
35,6,17,329.05,3.0,1,7,0,1,2,3,3,3,2,0,0,0
30,1,11,802.2948717948717,3.0,1,6,0,1,3,4,2,5,3,1,0,0
31,1,12,1087.27,4.0,2,1,3,0,4,3,5,4,3,3,4,2
49,4,16,535.39,3.0,2,4,2,1,5,5,4,5,4,8,4,1
39,6,13,432.14,4.0,2,6,0,1,4,4,3,3,3,4,1,1
21,2,0,723.71,3.0,1,3,1,1,3,2,2,3,4,3,2,0
18,2,6,363.33,4.0,2,0,0,1,4,4,3,2,3,4,4,1
18,1,10,739.84,2.0,1,0,0,0,1,1,1,3,1,2,4,0
32,5,3,892.74,4.0,2,5,0,1,3,2,3,5,4,4,1,1
39,2,14,506.34,3.0,2,4,2,1,5,2,3,2,2,5,4,1
30,0,21,1039.61,4.0,2,5,0,1,3,3,5,3,3,3,0,2
24,0,20,915.17,4.0,2,6,0,1,2,2,5,3,5,0,0,2
34,6,5,381.05,3.0,1,1,3,0,3,4,2,3,3,1,0,0
44,3,7,558.46,4.0,2,3,1,1,3,4,4,4,3,6,1,1
35,3,7,814.06,3.0,2,0,0,1,2,3,4,2,2,6,0,1
32,4,16,222.75,1.0,0,5,0,1,1,1,1,1,1,3,4,0
36,5,4,1000.96,3.0,1,2,0,0,3,3,3,1,2,2,3,0
33,4,16,369.35,4.0,2,6,0,1,4,4,3,3,5,7,0,1
32,5,1,484.2,1.0,0,1,3,0,3,1,1,1,1,5,0,0
18,6,17,676.27,4.0,2,1,3,0,2,4,2,2,2,4,2,1
33,3,7,482.22,2.0,0,4,2,1,2,2,1,3,3,3,3,0
42,0,21,1402.67,3.0,2,5,0,1,1,2,1,2,3,4,2,2
34,5,4,440.71,4.0,2,7,0,0,2,4,3,3,4,4,4,1
26,6,13,468.91,3.0,1,7,0,1,3,1,4,2,1,3,3,0
18,0,20,1052.07,5.0,2,1,3,0,5,4,5,4,4,3,3,2
19,6,17,503.31,4.0,2,7,0,1,3,3,3,5,3,9,2,1
42,4,15,191.65,3.0,1,7,0,1,2,2,3,3,1,2,3,0
28,3,8,991.03,3.0,0,4,2,1,3,2,2,4,4,5,1,0
28,4,16,380.81,4.0,2,7,0,1,4,3,5,3,5,6,0,1
22,3,8,786.7,3.0,2,6,0,1,2,3,2,2,3,6,0,1
40,0,18,793.38,4.0,2,7,0,0,2,4,4,4,5,4,0,2
18,4,16,361.72,3.0,2,5,0,1,1,2,2,2,2,2,4,0
26,5,2,825.02,5.0,2,4,2,1,5,4,5,4,4,4,3,1
33,5,3,892.88,1.0,0,3,1,1,2,2,1,1,1,1,0,0
36,3,9,672.7130849859226,3.0,1,3,1,1,4,3,2,2,4,0,4,0
30,3,8,424.92,3.0,2,2,0,1,2,3,2,2,5,6,4,1
55,1,11,803.53,3.0,2,3,1,1,3,1,3,2,1,4,2,2
38,3,8,396.04,4.0,1,2,0,0,4,4,4,1,4,0,3,0
36,6,13,257.35,4.0,2,7,0,1,5,2,3,3,3,2,0,1
40,1,11,958.97,3.0,2,0,0,1,1,2,3,3,4,5,0,2
20,1,12,686.68,4.0,2,3,1,1,3,5,3,4,4,9,3,1
45,6,17,453.69,2.0,0,0,0,1,2,1,1,1,2,2,3,0
34,1,10,810.61,3.0,1,4,2,1,2,4,2,2,4,1,4,0
30,6,5,636.9,2.0,0,7,0,1,2,1,3,3,3,5,4,0
35,4,15,412.79,3.0,2,6,0,0,1,3,2,3,4,4,4,1
18,3,7,660.24,4.0,2,0,0,0,4,2,5,4,4,6,1,1
34,3,8,397.66,4.0,2,3,1,1,3,5,4,4,3,7,0,1
33,3,8,843.49,2.0,0,4,2,1,1,2,1,2,1,4,1,0
40,5,3,1000.01,4.0,2,7,0,1,3,4,4,2,4,6,2,1
23,5,2,745.78,5.0,2,0,0,1,5,4,4,5,4,4,3,1
29,0,18,1028.73,2.0,0,5,0,1,2,2,2,1,1,2,1,0
36,4,16,196.46,4.0,2,4,2,1,3,4,5,5,3,7,0,1
32,2,6,359.95,3.0,2,7,0,1,2,2,1,3,2,7,3,1
18,2,14,537.72,3.0,2,3,1,1,4,5,4,4,2,5,4,1
28,0,19,751.37,4.0,2,3,1,0,4,3,4,3,4,8,2,2
30,3,9,839.74,2.0,1,3,1,0,2,1,1,2,1,0,4,0
41,2,14,750.85,2.0,0,4,2,1,1,1,1,3,3,5,4,0
38,3,8,658.57,4.0,2,6,0,1,5,5,4,3,4,2,4,1
39,1,10,504.93,2.0,2,6,0,1,3,1,2,2,2,5,1,1
21,2,14,223.9,1.0,1,6,0,1,1,1,1,2,1,2,0,0
30,2,0,789.57,4.0,1,4,2,1,3,4,3,1,2,7,3,1
27,3,9,866.91,2.0,2,4,2,1,1,2,1,1,1,6,3,0
21,1,12,966.45,4.0,2,2,0,1,3,1,5,4,3,5,3,2
20,3,9,761.88,1.0,0,7,0,0,1,2,2,1,1,4,0,0
38,3,9,673.36,4.0,2,3,1,0,3,4,2,2,2,6,4,1
18,0,21,1386.25,2.0,1,6,0,1,1,1,2,3,2,1,4,2
22,2,14,239.01,2.0,1,2,0,1,1,1,1,1,1,2,4,0
43,1,10,1027.11,4.0,2,4,2,0,4,4,3,3,3,5,3,2
25,1,10,1050.52,4.0,1,5,0,0,3,2,3,2,2,0,0,0
19,3,8,503.74,3.0,0,2,0,0,3,3,2,3,3,1,0,0
26,5,4,595.26,4.0,2,0,0,1,3,5,3,3,3,5,1,1
18,0,18,1237.06,3.0,0,5,0,1,2,1,2,2,2,3,0,0
39,3,8,837.86,3.0,0,2,0,1,3,2,3,3,2,2,0,0
33,0,21,1050.17,3.0,2,7,0,1,2,3,3,2,3,5,3,2
18,3,7,742.15,5.0,2,3,1,1,5,5,3,4,5,10,1,1
40,3,9,583.51,2.0,1,4,2,1,2,1,1,1,3,1,1,0
28,3,8,845.18,1.0,0,3,1,0,1,1,1,1,1,1,4,0
18,6,5,335.64,4.0,2,2,0,1,2,4,4,5,3,5,4,1
18,4,15,318.53,4.0,2,0,0,1,2,4,5,2,3,5,1,1
18,6,17,683.66,4.0,2,1,3,1,3,4,5,4,4,3,3,1
20,4,16,362.38,4.0,2,7,0,1,2,4,3,3,5,3,0,1
42,0,19,1227.23,3.0,0,1,3,1,1,1,1,1,2,0,1,0
51,1,11,621.24,3.0,1,2,0,1,1,1,3,2,1,2,0,0
46,4,15,554.88,3.0,1,5,0,1,2,2,2,4,4,2,2,0
23,1,11,501.76,4.0,2,4,2,1,4,1,3,4,4,6,3,1
21,6,5,695.33,4.0,2,2,0,1,3,5,4,3,2,3,3,1
34,0,19,1052.17,4.0,2,7,0,1,3,3,4,5,1,5,3,2
35,2,0,387.52,1.0,0,2,0,1,1,3,1,1,1,1,2,0
26,4,16,434.4,2.0,2,4,2,0,1,2,1,2,1,1,1,0
35,4,16,367.04,4.0,2,5,0,0,4,3,4,5,2,3,0,1
27,5,3,758.22,3.0,0,4,2,1,1,1,1,1,2,3,2,0
40,0,19,748.96,3.0,1,3,1,1,2,3,2,1,2,1,0,0
28,4,15,306.03,2.0,0,4,2,1,2,2,3,1,2,3,2,0
38,3,9,919.73,2.0,0,4,2,1,2,1,2,2,2,0,2,0
42,1,11,655.72,4.0,2,6,0,0,3,5,4,3,4,3,4,1
33,4,15,480.87,4.0,2,4,2,1,1,4,3,4,5,4,1,1
26,0,18,1133.89,4.0,2,4,2,1,3,3,3,3,3,6,3,2
33,5,1,884.28,4.0,2,7,0,1,3,4,3,5,4,7,4,1
46,4,16,568.57,4.0,2,0,0,1,5,5,2,3,4,3,2,1
31,5,3,930.63,4.0,2,3,1,1,5,5,4,4,3,12,0,1
19,2,14,567.54,3.0,2,0,0,1,4,3,1,4,3,7,4,1
31,6,13,336.35,4.0,2,2,0,1,4,3,3,2,5,6,4,1
18,4,15,559.38,2.0,2,6,0,0,1,1,1,1,1,3,0,0
47,6,5,320.54,2.0,1,2,0,1,1,3,1,1,3,3,2,0
18,6,17,633.12,4.0,2,5,0,1,3,3,2,4,5,4,0,1
50,1,12,965.73,3.0,0,4,2,1,2,2,3,3,2,1,0,0
28,0,21,1113.2,1.0,0,7,0,1,1,1,2,1,2,2,0,0
20,0,20,1341.9591280653951,5.0,2,5,0,1,4,4,4,5,5,10,2,2
36,0,19,711.43,4.0,2,7,0,0,5,3,5,1,4,5,3,2
30,1,11,876.13,5.0,1,3,1,1,5,4,4,4,5,2,0,2
24,1,11,732.9,2.0,2,6,0,1,2,3,1,1,1,6,4,2
23,3,8,565.27,1.0,0,7,0,1,1,1,1,1,1,0,3,0
31,2,0,583.85,1.0,0,5,0,1,1,1,1,1,3,3,0,0
32,1,12,883.77,1.0,1,7,0,1,1,1,1,1,1,4,0,0
40,1,11,916.43,2.0,1,5,0,1,2,1,1,2,1,3,4,0
33,2,14,492.56,3.0,2,5,0,1,4,4,3,3,2,9,4,1
18,3,7,820.0980392156863,1.0,1,0,0,0,1,1,1,1,2,2,0,0
18,4,15,267.85,3.0,2,3,1,1,3,2,2,3,2,6,4,1
40,2,0,718.97,2.0,0,3,1,1,2,1,2,2,1,2,4,0
35,6,5,410.53,2.0,0,1,3,1,1,2,3,2,1,0,2,0
33,6,13,564.59,2.0,0,7,0,1,1,2,1,3,3,6,1,0
23,0,19,992.29,3.0,2,2,0,1,3,4,3,3,4,3,3,2
34,5,4,762.28,1.0,0,4,2,0,1,1,1,2,1,1,4,0
31,6,17,309.06,4.0,2,6,0,1,4,2,3,5,4,3,0,1
30,4,15,531.69,2.0,0,7,0,1,1,1,1,1,2,3,2,0
18,2,0,637.04,4.0,2,1,3,0,4,2,1,2,3,7,3,1
33,4,16,287.6,3.0,1,6,0,1,3,1,4,2,2,5,4,1
20,2,14,402.47,1.0,0,1,3,1,1,1,1,1,1,4,2,0
49,6,5,464.44,2.0,2,0,0,1,3,1,2,1,1,0,1,0
31,2,6,519.62,4.0,1,0,0,1,3,5,2,4,4,1,0,1
38,2,0,483.04,4.0,1,4,2,1,3,3,4,3,2,3,1,1
37,1,12,553.11,3.0,2,5,0,1,3,1,3,4,3,4,0,1
34,1,11,857.1,4.0,2,5,0,1,3,5,2,4,3,6,0,2
18,0,20,1268.26,2.0,1,1,3,0,1,3,1,1,1,2,1,0
22,0,20,928.31,4.0,2,4,2,1,3,4,4,4,1,6,4,2
24,5,4,470.72,5.0,2,4,2,1,5,4,5,4,3,5,4,1
19,4,16,460.88,4.0,2,5,0,1,5,3,4,4,3,4,0,1
18,4,16,223.31,2.0,0,2,0,1,4,2,1,1,1,0,0,0
27,3,9,647.21,2.0,0,4,2,1,1,2,2,3,3,3,4,0
24,3,8,414.29,3.0,2,0,0,1,3,3,2,2,1,4,4,1
47,2,14,614.47,2.0,1,4,2,0,2,3,3,3,1,1,0,0
26,5,1,1383.6,3.0,2,3,1,0,5,2,3,3,4,7,4,1
18,1,12,1031.61,4.0,2,0,0,1,5,4,2,4,5,4,4,2
38,5,1,791.35,1.0,0,3,1,0,1,1,1,1,1,1,0,0
40,6,13,418.46,2.0,2,0,0,1,2,1,2,3,3,3,1,1
33,2,0,210.64,4.0,2,4,2,0,3,4,4,4,2,6,0,1
35,6,13,333.05,4.0,2,3,1,1,4,3,2,4,4,3,3,1
38,4,16,447.75,3.0,2,1,3,1,2,3,4,2,2,4,0,1
40,0,20,1037.85,2.0,1,5,0,0,2,1,2,2,2,1,1,0
29,1,11,989.79,4.0,2,6,0,1,5,3,2,3,2,4,0,2
19,3,8,536.88,4.0,2,5,0,1,5,4,2,3,5,5,3,1
29,0,21,1102.28,3.0,2,4,2,1,3,2,3,5,3,7,1,2
21,2,14,721.24,1.0,0,3,1,1,1,1,2,1,1,3,4,0
45,6,17,562.14,2.0,0,2,0,1,2,2,1,1,2,2,2,0
26,5,2,421.78,3.0,2,5,0,1,2,4,3,1,3,0,4,1
18,5,1,987.68,4.0,2,2,0,0,2,3,3,5,4,7,0,1
46,0,18,1138.58,2.0,2,4,2,1,1,3,1,1,2,6,1,2
25,0,19,821.41,3.0,1,7,0,0,2,1,3,4,2,1,0,0
46,1,12,576.43,5.0,2,1,3,1,4,4,5,3,3,4,3,1
44,3,7,390.75,4.0,2,5,0,0,4,3,5,3,4,5,2,1
38,4,15,431.07,3.0,2,2,0,0,3,3,2,1,4,5,0,1
26,1,12,898.35,5.0,2,1,3,1,4,5,5,4,4,4,2,2
18,1,11,1072.89,4.0,2,7,0,1,5,4,3,4,5,6,3,2
35,3,8,532.1,3.0,2,5,0,1,2,2,1,3,2,2,4,0
27,0,21,1152.99,3.0,2,1,3,0,1,4,3,4,2,4,2,2
36,6,5,654.47,5.0,2,4,2,1,5,5,4,5,5,8,0,1
18,3,9,964.58,2.0,0,0,0,1,1,1,2,1,1,2,3,0
22,6,17,686.2,4.0,2,3,1,1,3,3,3,4,3,4,4,1
47,5,4,461.44,3.0,1,7,0,0,4,3,3,3,3,2,2,0
18,1,12,883.16,3.0,1,0,0,1,1,2,2,3,1,4,4,0
40,0,19,1184.54,4.0,2,2,0,1,4,2,1,5,3,5,4,2
34,3,7,724.5,3.0,1,3,1,1,4,4,3,4,3,2,0,1
26,1,10,940.03,4.0,2,4,2,1,3,4,3,2,5,1,1,2
43,0,20,1251.46,3.0,0,0,0,1,2,3,2,1,1,1,1,0
26,5,1,403.48,2.0,1,4,2,1,1,1,2,1,1,5,1,0
41,3,8,809.28,5.0,2,3,1,1,5,5,2,3,4,5,0,1
33,1,10,790.91,5.0,2,5,0,1,5,5,5,3,5,3,1,1
46,1,10,932.17,4.0,2,0,0,0,5,5,3,4,5,8,3,1
37,6,5,432.76,3.0,2,7,0,1,2,2,1,1,1,3,3,0
42,3,8,768.61,2.0,0,1,3,1,2,2,3,1,1,5,4,0
18,3,9,395.69,3.0,2,0,0,0,2,4,2,3,3,5,4,1
36,0,18,928.81,3.0,2,2,0,1,4,1,4,3,3,2,0,2
28,0,19,765.66,4.0,2,1,3,1,4,4,2,4,3,4,2,2
43,6,13,318.15,2.0,0,1,3,1,1,2,1,1,2,0,2,0
18,0,21,1297.04,4.0,2,3,1,1,5,3,4,2,4,4,2,2
30,6,17,263.95,3.0,0,6,0,1,2,2,4,2,2,1,0,0
18,3,9,526.4408602150537,4.0,2,3,1,0,4,3,1,5,5,4,4,1
32,6,13,393.03,3.0,2,2,0,1,2,2,2,2,1,4,0,1
18,4,16,490.01,4.0,2,1,3,1,2,3,3,5,3,3,2,1
27,0,21,904.61,5.0,2,5,0,1,5,5,4,4,5,4,4,2
22,5,2,786.96,1.0,1,5,0,1,1,1,1,1,2,0,1,0
30,1,11,579.86,5.0,2,4,2,0,4,5,5,5,4,5,3,1
23,2,6,251.08,4.0,2,6,0,1,3,1,5,5,4,4,4,1
33,0,21,1177.54,3.0,2,2,0,1,2,4,2,3,1,6,4,2
40,5,2,895.9403194292375,2.0,0,7,0,1,3,1,1,3,2,1,1,0
30,6,5,605.26,4.0,2,2,0,1,3,5,2,4,3,3,1,1
30,4,16,345.71,2.0,1,4,2,1,1,2,2,2,1,0,3,0
28,4,15,512.85,5.0,2,6,0,0,3,4,4,3,4,4,3,1
25,0,20,1332.02,2.0,1,3,1,1,2,1,1,1,2,1,1,0
21,4,16,346.3,3.0,2,7,0,0,3,3,3,4,1,6,3,1
23,5,3,860.03,2.0,0,2,0,1,1,1,1,1,1,4,0,0
20,2,6,261.05,1.0,0,4,2,1,1,2,1,1,1,1,0,0
44,5,4,665.8,3.0,0,4,2,1,3,4,3,2,3,1,4,0
19,4,15,318.5,1.0,0,1,3,1,1,1,1,1,1,0,4,0
32,4,16,575.8,3.0,2,2,0,1,4,4,5,5,4,4,2,1
20,2,6,203.92,3.0,2,5,0,1,5,5,5,5,4,4,3,1
46,5,4,1241.82,4.0,2,6,0,1,3,5,3,3,3,3,2,1
18,4,16,321.79,3.0,2,6,0,1,2,2,3,3,1,3,0,1
24,3,7,350.87,5.0,2,3,1,1,5,5,4,4,3,6,3,1
18,3,9,754.19,1.0,2,6,0,1,1,1,1,1,2,0,0,0
26,6,5,508.82,4.0,2,3,1,1,4,4,4,3,3,6,0,1
18,6,17,573.17,5.0,2,3,1,1,5,5,5,3,5,10,1,1
18,3,7,575.14,2.0,1,2,0,1,2,2,3,1,2,2,2,0
33,3,9,656.97,3.0,2,2,0,1,5,3,5,5,3,5,0,1
18,5,2,896.71,3.0,0,4,2,0,1,1,2,1,1,4,3,0
40,0,19,1463.93,2.0,0,4,2,1,1,3,1,1,1,3,2,0
39,3,8,929.9,2.0,1,0,0,1,1,1,2,2,2,1,4,0
32,3,9,680.88,1.0,0,4,2,0,1,2,1,1,3,3,4,0
38,2,6,295.9,4.0,2,6,0,0,5,4,2,4,5,3,1,1
37,0,21,977.82,4.0,2,4,2,1,5,4,1,3,4,1,2,2
22,5,2,1290.14,1.0,0,6,0,1,1,1,2,1,1,1,4,0
18,3,7,788.2,5.0,2,1,3,1,4,3,5,4,5,5,1,1
33,6,17,205.77,3.0,2,5,0,1,2,2,2,2,4,9,1,1
43,0,18,1151.07,3.0,1,5,0,1,3,3,2,1,3,2,4,2
45,3,7,518.04,1.0,0,0,0,1,1,1,1,1,1,0,1,0
48,5,3,438.94,5.0,2,0,0,1,5,3,2,4,4,2,4,1
26,4,15,192.28,5.0,2,6,0,1,4,4,5,5,4,6,1,1
22,3,8,851.07,4.0,2,6,0,1,5,2,4,3,5,6,3,1
18,3,7,707.52,5.0,2,2,0,1,4,3,5,4,4,9,1,1
27,2,14,274.31,4.0,2,0,0,1,3,3,3,3,5,5,2,1
41,4,15,326.04,2.0,0,3,1,1,2,2,3,1,2,4,2,0
42,3,8,699.52,3.0,2,2,0,0,3,1,3,3,3,3,1,1
20,1,10,849.19,5.0,2,2,0,1,5,4,5,3,5,7,4,1
31,3,7,826.2903225806451,4.0,2,3,1,1,4,3,3,3,2,5,0,1
29,5,1,1281.51,1.0,0,4,2,0,1,1,1,1,1,1,1,0
18,2,6,623.94,5.0,2,7,0,1,5,5,5,4,3,4,1,1
22,4,15,515.04,5.0,2,6,0,1,4,4,5,3,5,4,3,1
39,5,2,737.18,2.0,0,1,3,1,1,1,3,2,2,1,3,0
30,1,11,1006.78,4.0,2,6,0,1,5,2,3,1,3,9,2,2
36,4,16,391.58,3.0,1,6,0,1,3,3,3,3,1,2,0,0
43,1,11,877.72,3.0,2,4,2,1,1,3,3,3,1,8,3,2
30,2,0,753.54,3.0,2,0,0,1,3,3,1,3,1,8,0,1
30,0,18,1266.52,1.0,0,1,3,1,1,2,2,1,1,2,1,0
36,0,20,720.01,4.0,2,6,0,1,3,5,2,3,4,4,1,2
26,0,21,1361.01,3.0,1,1,3,1,2,2,3,3,3,1,1,2
31,6,5,359.46,3.0,1,2,0,1,3,3,4,4,2,0,4,0
29,3,8,455.87,4.0,2,2,0,1,4,3,3,5,4,8,3,1
27,2,6,555.08,1.0,0,7,0,1,1,1,1,1,1,3,3,0
27,3,9,464.54,3.0,2,5,0,1,1,2,3,4,3,7,1,1
24,6,5,378.41,5.0,2,7,0,1,5,4,3,5,4,6,4,1
20,3,9,938.93,2.0,1,2,0,0,1,1,1,1,1,1,2,0
31,3,7,772.0,2.0,1,5,0,0,2,1,2,1,3,2,2,0
30,5,2,1170.46,2.0,0,7,0,1,4,1,1,2,3,1,4,0
28,0,18,1414.23,4.0,2,1,3,1,3,4,3,2,4,7,2,2
26,5,4,689.48,3.0,0,6,0,1,4,2,2,4,4,2,0,0
22,2,14,786.84,1.0,1,2,0,1,1,1,1,3,2,1,1,0
37,4,16,332.75,3.0,2,0,0,1,1,2,2,4,3,5,2,1
25,6,17,310.67,1.0,0,2,0,1,1,1,2,1,1,4,0,0
25,4,16,258.79,3.0,2,6,0,1,4,1,3,1,5,7,0,1
41,4,15,364.32,4.0,2,2,0,1,4,4,4,3,5,5,2,1
34,2,0,280.13,2.0,0,2,0,1,1,3,1,2,3,5,3,0
18,3,8,699.18,3.0,1,2,0,1,1,2,2,2,3,0,3,0
28,6,17,305.79,4.0,2,0,0,1,3,3,3,5,5,5,1,1
30,5,4,1214.52,3.0,2,4,2,1,1,2,4,3,2,2,2,1
18,6,5,224.04,4.0,2,6,0,1,5,4,4,4,3,7,3,1
18,3,8,805.68,4.0,2,1,3,1,5,4,5,3,4,9,1,1
18,1,11,610.23,1.0,0,5,0,1,1,1,1,1,1,1,4,0
34,6,13,651.63,2.0,2,7,0,1,2,4,2,2,1,1,4,0
35,5,2,992.15,4.0,2,4,2,0,3,5,5,5,5,5,4,1
19,4,15,235.2,4.0,2,4,2,0,4,3,5,3,2,8,4,1
48,1,11,717.5,5.0,2,7,0,1,4,5,4,5,5,3,0,1
21,1,12,1085.9,2.0,1,4,2,1,1,1,1,5,2,3,3,0
28,5,2,467.71,4.0,2,5,0,1,4,4,4,3,3,3,4,1
40,5,1,1090.51,3.0,2,0,0,1,4,4,4,3,3,7,3,1
37,1,11,1088.84,5.0,2,4,2,1,5,2,4,4,4,3,0,2
31,6,13,228.65,1.0,0,3,1,0,1,1,1,1,1,1,1,0
23,4,16,180.83,1.0,0,1,3,1,1,2,1,1,1,0,3,0
18,6,13,644.63,5.0,2,4,2,1,4,4,4,5,4,9,2,1
30,3,8,910.42,4.0,2,7,0,1,3,3,5,2,2,7,2,1
18,2,6,592.49,4.0,2,7,0,1,3,2,4,2,5,2,0,1
21,3,8,368.39,3.0,2,1,3,0,5,3,2,3,2,5,3,1
37,0,19,1432.87,3.0,1,5,0,0,3,2,4,3,1,1,0,2
